Mã khách hàng,Tài khoản,Trạng thái xác minh,Pause date,Mã đơn vị tiền tệ,Spend (last 7 days),Spend(last 7 days) (Converted currency),Hồ sơ thanh toán,Người quản lý trực tiếp,Mã khách hàng của người quản lý trực tiếp,Ad disclosure name,Ad disclosure country,Verification type
145-913-9329,US_USD Van 51,Chưa bắt đầu,Không có,USD,"3,36","US$3,36", --,MCC_US_USD 1,105-318-6986, --, --, --
183-818-9331,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
761-094-0019,Account_11_15:24,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 4,334-925-1345, --, --, --
484-686-0774,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
412-089-0945,US_USD,Chưa bắt đầu,Không có,USD,"0,59","US$0,59", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
995-357-8242,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 5,675-416-9472, --, --, --
217-462-6068,X_31,Chưa bắt đầu,Không có,USD,"0,59","US$0,59", --,MCC_US_USD 2,105-562-7839, --, --, --
269-196-9637,MY 38,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
929-516-0746,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
956-754-5188,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 5,675-416-9472, --, --, --
715-802-6082,US_USD-56,Chưa bắt đầu,Không có,USD,"1,00","US$1,00", --,MCC_US_USD 8,445-996-7135, --, --, --
426-191-9478,US_USD-HUNG,Chưa bắt đầu,Không có,USD,"1,51","US$1,51", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
962-810-7848,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_U,231-275-4200, --, --, --
404-228-6211,US_USD,Chưa bắt đầu,Không có,USD,"0,03","US$0,03", --,MCC_US_USD 7,151-719-9666, --, --, --
897-731-7427,Xuân tóc đỏ - T11 - 90,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
667-049-0993,suan_thach_20,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
704-206-9960,US_USD-36,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,445-996-7135, --, --, --
276-563-8764,AOE 0156,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC KITABAKA,604-575-0835, --, --, --
753-992-8317,XN-17,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
688-760-2074,Account_16_13:47,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
801-747-7754,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
489-491-3705,Account_14_09:10,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
411-027-8294,US_USD-HUNG,Chưa bắt đầu,Không có,USD,"1,32","US$1,32", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
760-979-8558,Account_21_13:50,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
484-610-6105,DAT13,Chưa bắt đầu,Không có,USD,"0,43","US$0,43", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
954-549-5235,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 5,675-416-9472, --, --, --
276-440-3676,X_96,Chưa bắt đầu,Không có,USD,"0,58","US$0,58", --,MCC_US_USD 2,105-562-7839, --, --, --
932-177-5595,US_USD,Chưa bắt đầu,Không có,USD,"0,24","US$0,24", --,RAP 4,392-774-7756, --, --, --
839-003-0791,Account_14_11:15,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 3,227-345-1768, --, --, --
335-665-9019,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
813-614-5197,Account_7_12:43,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 9,588-173-4213, --, --, --
955-224-2805,Account_18_14:30,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
672-486-4043,Account_41_21:42,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
666-356-9411,suan_thach_18,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
679-825-2294,Xuan_Long 16,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
782-045-0509,Account_11_15:14,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 4,334-925-1345, --, --, --
383-659-8242,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,111-997-4247, --, --, --
466-104-9539,DAT34,Chưa bắt đầu,Không có,USD,"1,27","US$1,27", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
313-866-6542,XTD-18,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
942-332-1133,Account_38_20:05,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
936-424-7948,Account_80_15:58,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 5,383-127-7729, --, --, --
967-449-4458,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_U,231-275-4200, --, --, --
885-341-1747,Xuân tóc đỏ - T11 - 68,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
100-992-7807,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 41tk,106-086-7019, --, --, --
739-429-8001,Account_15_13:46,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
456-652-6774,Account_31_20:00,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
529-062-7895,Account_1_11:21,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MAICO 4,512-612-2347, --, --, --
990-294-5437,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_U,231-275-4200, --, --, --
797-372-7758,Xuân_Lanh 04,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 7,948-882-5078, --, --, --
324-911-5850,Account_87_11:11,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
571-687-5921,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
166-725-9639,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
652-875-8858,Tu 50 (-5) 2$,Chưa bắt đầu,Không có,USD,"0,96","US$0,96", --,MCC_US_USD 9 Chính 60% XTĐ,116-190-6607, --, --, --
760-136-4809,SIM,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_NTV,290-138-8456, --, --, --
602-631-9529,Account_59_19:38,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 4 Phúc 60% XTĐ,407-989-0100, --, --, --
552-835-2417,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
380-235-4427,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,111-997-4247, --, --, --
155-594-6907,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
380-744-7970,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
944-639-9062,7,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 5,675-416-9472, --, --, --
667-338-3890,Tu 44 (-5) 2$ ok,Chưa bắt đầu,Không có,USD,"0,74","US$0,74", --,MCC_US_USD 9 Chính 60% XTĐ,116-190-6607, --, --, --
529-844-1276,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
331-848-9601,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
589-443-3082,Dior-05,Chưa bắt đầu,Không có,USD,"6,71","US$6,71", --,MCC_US_USD 8,114-464-3790, --, --, --
888-402-4072,Xuân tóc đỏ - T11 - 73,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
275-426-0093,Account_15_09:57,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,LIE 767 LUKE,286-845-2545, --, --, --
107-873-2247,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
681-109-5852,US_USD,Chưa bắt đầu,Không có,USD,"0,21","US$0,21", --,MCC_US_USD 10,117-344-8882, --, --, --
738-364-4686,Account_21_15:29,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 4,334-925-1345, --, --, --
162-787-3105,Account_5_09:51,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,LIE 767 LUKE,286-845-2545, --, --, --
548-425-2511,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
334-792-0744,Account_38_13:29,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 4,601-118-1698, --, --, --
185-426-2454,Account_65_15:49,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 9,588-173-4213, --, --, --
590-085-9117,US_USD XTD 60 T11 55,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
325-902-1117,US_USD 15,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,156-309-0729, --, --, --
845-299-4588,Xuân tóc đỏ - T11 - 21,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
752-791-4135,Account_8_15:23,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 4,334-925-1345, --, --, --
632-958-5821,Dinh 19,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
725-174-3111,XuanHinh13,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
485-896-0066,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
662-447-2260,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
442-819-1595,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
367-649-1147,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,111-997-4247, --, --, --
520-817-7000,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
609-850-8631,Meo 28,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
721-895-0946,XuanHinh11,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
434-097-9095,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
485-270-8986,Vikas Singh,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
941-055-0396,CORE I9,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 48 TK 335,833-832-2725, --, --, --
605-018-4284,Kính Vạn Bông 1,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 50 TK,286-349-7958, --, --, --
523-058-0645,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
442-822-4695,US_USD L,Chưa bắt đầu,Không có,USD,"0,07","US$0,07", --,MCC_US_USD 7,151-719-9666, --, --, --
722-285-3852,XuanHinh12,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
513-125-8450,A 37,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 6,149-874-4321, --, --, --
825-192-5421,XN-99,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
747-617-3917,US_USD-91,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,445-996-7135, --, --, --
667-710-6168,suan_thach_22,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
677-303-1407,Account_49_11:45,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,LIE 767 LUKE,286-845-2545, --, --, --
875-812-5801,Xuân tóc đỏ - T11 - 59,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
490-277-6262,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
176-263-2586,Account_54_12:08,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,FREE,355-294-3884, --, --, --
536-429-8913,CKLT_50,Chưa bắt đầu,Không có,USD,"0,51","US$0,51", --,MCC_US_USD 6,112-880-6144, --, --, --
761-045-5823,US_USD thien,Chưa bắt đầu,Không có,USD,"2,86","US$2,86", --,RAP Phúc 60% XTĐ,571-560-5907, --, --, --
802-234-2441,CORE I9,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 48 TK 335,833-832-2725, --, --, --
663-389-5217,Account_10_13:43,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
608-401-7662,Dior-23,Chưa bắt đầu,Không có,USD,"0,17","US$0,17", --,MCC_US_USD 8,114-464-3790, --, --, --
423-932-2911,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
344-128-5029,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
301-601-1078,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
748-749-3952,thuy 17,Chưa bắt đầu,Không có,USD,"32,86","US$32,86", --,RAP Phúc 60% XTĐ,571-560-5907, --, --, --
349-271-9788,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
493-142-7205,A 11,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 6,149-874-4321, --, --, --
327-314-7991,Account_35_20:03,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
576-152-1493,Account_45_12:04,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,FREE,355-294-3884, --, --, --
408-187-0397,US_USD K,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
422-729-5492,US_USD K,Chưa bắt đầu,Không có,USD,"0,11","US$0,11", --,MCC_US_USD 7,151-719-9666, --, --, --
576-749-9266,Account_20_11:18,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 3,227-345-1768, --, --, --
835-198-8100,Xuân tóc đỏ - T11 - 8,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
200-124-3229,X_21,Chưa bắt đầu,Không có,USD,"38,98","US$38,98", --,MCC_US_USD 2,105-562-7839, --, --, --
696-386-9037,Account_10_11:13,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 3,227-345-1768, --, --, --
591-120-2243,Dior-07,Chưa bắt đầu,Không có,USD,"0,11","US$0,11", --,MCC_US_USD 8,114-464-3790, --, --, --
201-185-5880,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
373-667-5527,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,111-997-4247, --, --, --
761-787-2952,US_USD Viên2,Chưa bắt đầu,Không có,USD,"0,01","US$0,01", --,RAP 1,911-647-3535, --, --, --
208-222-9237,P20,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
648-885-4080,suan_thach_03,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
542-548-4790,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
117-359-4519,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 41tk,106-086-7019, --, --, --
518-895-4692,A 43,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 6,149-874-4321, --, --, --
943-686-2615,Account_7_14:23,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
897-586-7668,Account_22_21:31,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
190-969-3746,X_09,Chưa bắt đầu,Không có,USD,"0,61","US$0,61", --,MCC_US_USD 2,105-562-7839, --, --, --
569-250-0491,Account_18_15:24,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 3 Sáng 60% XTĐ,721-546-1311, --, --, --
385-356-3164,Quan 29 (-5),Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
595-660-8162,Account_33_21:38,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
623-927-8042,Dior-45,Chưa bắt đầu,Không có,USD,"0,21","US$0,21", --,MCC_US_USD 8,114-464-3790, --, --, --
243-054-9647,P7,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
524-744-0594,A 49,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 6,149-874-4321, --, --, --
866-538-7572,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
523-950-9946,Account_23_11:52,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MAICO 4,512-612-2347, --, --, --
562-482-9000,Bơ 13,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
997-084-0111,Account_2_11:08,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 3,227-345-1768, --, --, --
784-888-0160,XN-48,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
245-508-5847,Account_16_16:37,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 3 Sáng 60% XTĐ,721-546-1311, --, --, --
395-441-5503,US_USD 99,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,156-309-0729, --, --, --
138-484-2260,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
169-411-0913,US_USD Van 83,Chưa bắt đầu,Không có,USD,"1,74","US$1,74", --,MCC_US_USD 1,105-318-6986, --, --, --
852-702-4023,11/12 광고 생성 완료,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
678-752-7101,Account_56_17:01,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MAICO 1,971-980-0129, --, --, --
635-152-0398,US_USD XTD 60 T11 20,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
143-124-9676,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
304-073-8309,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
492-392-7800,A 09,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 6,149-874-4321, --, --, --
406-710-9903,US_USD,Chưa bắt đầu,Không có,USD,"0,50","US$0,50", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
684-427-4809,Xuan_Long 20,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
511-356-1556,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
720-552-2944,US_USD,Chưa bắt đầu,Không có,USD,"27,86","US$27,86", --,RAP Phúc 60% XTĐ,571-560-5907, --, --, --
593-636-5442,Dior-09,Chưa bắt đầu,Không có,USD,"39,83","US$39,83", --,MCC_US_USD 8,114-464-3790, --, --, --
939-780-6133,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 4,392-774-7756, --, --, --
628-215-0429,US_USD XTD 60 T11 24,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
299-707-2480,Account_66_18:24,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 4 Phúc 60% XTĐ,407-989-0100, --, --, --
875-500-2152,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 3,685-606-0190, --, --, --
130-123-6662,Account_1_19:02,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 3 Sáng 60% XTĐ,721-546-1311, --, --, --
603-216-7741,Meo 17,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
977-070-3407,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 5,675-416-9472, --, --, --
549-178-7850,Account_20_11:05,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 3,227-345-1768, --, --, --
750-639-5668,US_USD-100,Chưa bắt đầu,Không có,USD,"1,01","US$1,01", --,MCC_US_USD 8,445-996-7135, --, --, --
986-687-6417,Account_7_13:41,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
164-738-3848,Account_11_14:25,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
293-436-6862,US_USD 2$,Chưa bắt đầu,Không có,USD,"0,79","US$0,79", --,MCC_US_USD 3 Sáng 60% XTĐ,110-599-1119, --, --, --
413-529-7747,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
605-640-3207,US_USD XTD 60 T11 37,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
541-825-6801,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
166-491-3356,US_USD Van 80,Chưa bắt đầu,Không có,USD,"2,64","US$2,64", --,MCC_US_USD 1,105-318-6986, --, --, --
266-731-2388,X_81,Chưa bắt đầu,Không có,USD,"0,51","US$0,51", --,MCC_US_USD 2,105-562-7839, --, --, --
733-900-2896,Account_47_21:46,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
834-522-2558,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 2,261-652-8333, --, --, --
814-727-8931,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
879-354-6068,Xuân tóc đỏ - T11 - 62,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
524-546-2188,CKLT_34,Chưa bắt đầu,Không có,USD,"0,52","US$0,52", --,MCC_US_USD 6,112-880-6144, --, --, --
926-768-3421,AOE 0156,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC KITABAKA,604-575-0835, --, --, --
929-874-6842,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 4,392-774-7756, --, --, --
140-032-1484,Account_MCC OK1 - 13/11 DA9,Chưa bắt đầu,Không có,USD,"0,01","US$0,01", --,OK 1,234-307-8968, --, --, --
539-646-2188,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 6,149-874-4321, --, --, --
406-939-3768,14/11 Uyên 39z,Chưa bắt đầu,Không có,USD,"0,02","US$0,02", --,CATS 4,697-575-0819, --, --, --
